Department,Course Number,Instructor,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
CSE,CSE 132A ,"Vianu, Victor Dan",FA09,36,17,88.2,88.2,5.21,3.24,2.87
CSE,CSE 132A ,"Vianu, Victor Dan",FA11,144,71,59.2,43.7,5.92,2.94,2.75
CSE,CSE 132A ,"Vianu, Victor Dan",FA12,49,25,72.7,45.5,5.77,3.14,2.82
CSE,CSE 132A ,"Vianu, Victor Dan",FA14,189,65,83.1,67.8,6.67,3.22,2.84
CSE,CSE 132A ,"Vianu, Victor Dan",FA16,239,81,69.6,46.8,6.24,2.75,2.73
CSE,CSE 132A ,"Vianu, Victor Dan",FA18,148,43,89.5,81.6,6.34,3.19,2.77
CSE,CSE 132A ,"Vianu, Victor Dan",WI08,35,21,63.2,75.0,4.79,3.43,3.01
CSE,CSE 132A ,"Vianu, Victor Dan",WI09,29,23,78.3,78.3,6.41,3.22,2.56
CSE,CSE 132A ,"Vianu, Victor Dan",WI10,59,29,93.1,89.7,6.22,3.31,2.68
CSE,CSE 132A ,"Vianu, Victor Dan",WI12,99,42,81.0,59.5,7.13,2.97,2.74
CSE,CSE 132A ,"Vianu, Victor Dan",WI13,102,39,81.6,78.9,5.67,3.03,3.04
CSE,CSE 132A ,"Vianu, Victor Dan",WI14,175,66,81.0,69.8,6.34,3.13,2.96
CSE,CSE 132A ,"Vianu, Victor Dan",WI15,186,71,77.3,65.2,6.82,3.24,3.02
CSE,CSE 132A ,"Vianu, Victor Dan",WI16,331,130,80.6,69.4,6.22,3.34,2.71
CSE,CSE 132A ,"Vianu, Victor Dan",WI17,186,62,84.5,62.1,5.76,3.33,3.11
CSE,CSE 132A ,"Vianu, Victor Dan",WI18,168,145,74.8,72.5,5.81,3.07,3.3
CSE,CSE 132A ,"Vianu, Victor Dan",WI19,162,44,79.1,74.4,6.27,3.14,3.13
CSE,CSE 132B ,"Deutsch, Alin Bernard",SP10,31,21,90.0,90.0,11.17,3.79,3.81
CSE,CSE 132B ,"Deutsch, Alin Bernard",SP17,103,31,89.3,67.9,7.78,3.5,3.08
CSE,CSE 132B ,"Deutsch, Alin Bernard",SP18,61,24,72.7,59.1,6.59,3.33,3.37
CSE,CSE 132B ,"Deutsch, Alin Bernard",WI12,74,29,82.1,78.6,9.67,3.71,3.19
CSE,CSE 132B ,"Deutsch, Alin Bernard",WI13,38,20,72.2,77.8,10.83,3.61,3.34
CSE,CSE 132B ,"Deutsch, Alin Bernard",WI14,65,22,90.9,86.4,10.23,3.71,3.27
CSE,CSE 132B ,"Deutsch, Alin Bernard",WI15,69,22,76.2,76.2,7.2,3.42,3.31
CSE,CSE 132B ,"Deutsch, Alin Bernard",WI16,66,26,76.0,68.0,9.42,3.13,3.41
CSE,CSE 132B ,"Deutsch, Alin Bernard",WI19,34,8,62.5,62.5,4.75,3.57,3.78
CSE,CSE 134B ,"Chu, Isaac Y",WI18,275,107,84.2,67.4,9.17,3.67,3.63
CSE,CSE 134B ,"Powell, Thomas Allan",FA07,28,15,100.0,100.0,6.5,3.43,3.11
CSE,CSE 134B ,"Powell, Thomas Allan",FA15,113,44,62.5,55.0,8.2,2.95,2.93
CSE,CSE 134B ,"Powell, Thomas Allan",FA17,128,42,89.5,91.9,10.24,3.27,3.09
CSE,CSE 134B ,"Powell, Thomas Allan",FA18,130,35,76.5,70.6,9.15,3.26,2.89
CSE,CSE 134B ,"Powell, Thomas Allan",S111,31,9,100.0,100.0,8.28,3.22,3.03
CSE,CSE 134B ,"Powell, Thomas Allan",S112,73,19,89.5,84.2,11.55,2.94,3.04
CSE,CSE 134B ,"Powell, Thomas Allan",S113,112,29,92.9,85.7,12.14,3.0,3.24
CSE,CSE 134B ,"Powell, Thomas Allan",S114,112,20,90.0,95.0,10.4,3.15,2.94
CSE,CSE 134B ,"Powell, Thomas Allan",S115,90,29,96.3,92.6,9.31,3.0,3.26
CSE,CSE 134B ,"Powell, Thomas Allan",S116,34,8,100.0,100.0,12.25,2.75,3.26
CSE,CSE 134B ,"Powell, Thomas Allan",S117,99,28,100.0,92.3,12.58,3.37,3.11
CSE,CSE 134B ,"Powell, Thomas Allan",S118,82,19,94.1,94.1,12.38,3.24,3.18
CSE,CSE 134B ,"Powell, Thomas Allan",S119,42,9,66.7,83.3,13.36,3.5,3.36
CSE,CSE 134B ,"Powell, Thomas Allan",SP15,113,35,87.5,81.3,8.56,2.93,3.0
CSE,CSE 134B ,"Powell, Thomas Allan",WI17,144,44,93.0,81.4,8.3,3.13,3.19
CSE,CSE 135 ,"Papakonstantinou, Yannis",FA10,57,25,79.2,87.5,8.9,3.58,3.46
CSE,CSE 135 ,"Papakonstantinou, Yannis",FA11,81,35,85.7,45.7,10.33,3.4,2.55
CSE,CSE 135 ,"Papakonstantinou, Yannis",FA12,54,25,69.6,60.9,7.2,3.42,3.01
CSE,CSE 135 ,"Papakonstantinou, Yannis",SP09,36,25,80.0,80.0,6.1,3.44,3.3
CSE,CSE 135 ,"Papakonstantinou, Yannis",SP10,83,36,69.4,47.2,8.56,3.3,2.84
CSE,CSE 135 ,"Papakonstantinou, Yannis",SP11,153,82,67.9,45.0,11.04,3.65,2.83
CSE,CSE 135 ,"Papakonstantinou, Yannis",SP12,129,51,76.5,60.8,7.6,3.46,3.08
CSE,CSE 135 ,"Papakonstantinou, Yannis",SP13,124,43,67.4,41.9,8.64,3.14,3.15
CSE,CSE 135 ,"Papakonstantinou, Yannis",SP14,175,61,72.4,51.7,9.34,3.24,3.01
CSE,CSE 135 ,"Papakonstantinou, Yannis",SP15,137,39,83.8,70.3,11.15,3.31,2.95
CSE,CSE 135 ,"Papakonstantinou, Yannis",SP16,155,41,71.8,33.3,9.32,2.84,3.2
CSE,CSE 135 ,"Papakonstantinou, Yannis",SP17,153,35,66.7,33.3,11.63,3.0,3.1
CSE,CSE 135 ,"Papakonstantinou, Yannis",WI09,51,33,81.8,57.6,4.56,3.38,3.26
CSE,CSE 135 ,"Papakonstantinou, Yannis",WI10,39,24,91.7,91.7,10.17,3.43,3.28
CSE,CSE 135 ,"Powell, Thomas Allan",S211,52,17,94.1,88.2,10.26,3.41,3.0
CSE,CSE 135 ,"Powell, Thomas Allan",S212,67,19,100.0,100.0,13.76,3.26,3.22
CSE,CSE 135 ,"Powell, Thomas Allan",S213,86,12,100.0,83.3,11.0,3.25,2.93
CSE,CSE 135 ,"Powell, Thomas Allan",S214,83,10,100.0,100.0,14.7,3.5,3.18
CSE,CSE 135 ,"Powell, Thomas Allan",S216,35,8,100.0,100.0,10.75,3.25,3.29
CSE,CSE 135 ,"Powell, Thomas Allan",WI08,96,54,92.6,90.7,7.91,3.2,2.96
CSE,CSE 135 ,"Powell, Thomas Allan",WI19,112,34,82.8,79.3,9.5,3.3,3.38
CSE,CSE 136 ,"Chu, Isaac Y",S211,47,14,100.0,100.0,7.73,3.85,3.38
CSE,CSE 136 ,"Chu, Isaac Y",S212,72,19,84.2,84.2,10.18,3.59,3.39
CSE,CSE 136 ,"Chu, Isaac Y",S213,43,5,100.0,100.0,8.0,3.75,3.43
CSE,CSE 136 ,"Chu, Isaac Y",S214,45,6,100.0,83.3,7.5,3.33,3.42
CSE,CSE 136 ,"Chu, Isaac Y",S215,48,5,100.0,100.0,11.7,4.0,3.29
CSE,CSE 136 ,"Chu, Isaac Y",S216,29,10,100.0,100.0,6.5,3.5,3.56
CSE,CSE 136 ,"Chu, Isaac Y",S217,20,3,100.0,100.0,6.5,4.0,3.45
CSE,CSE 136 ,"Powell, Thomas Allan",SP16,52,18,100.0,100.0,10.74,3.53,3.38
CSE,CSE 140 ,"Cheng, Chung Kuan",FA10,146,65,79.7,76.6,6.56,3.45,3.56
CSE,CSE 140 ,"Cheng, Chung Kuan",FA12,217,77,92.1,81.6,5.91,3.37,3.26
CSE,CSE 140 ,"Cheng, Chung Kuan",FA14,181,135,81.3,80.5,5.66,3.31,3.21
CSE,CSE 140 ,"Cheng, Chung Kuan",SP09,91,43,85.4,82.9,6.13,3.1,3.38
CSE,CSE 140 ,"Cheng, Chung Kuan",SP14,266,196,85.5,79.3,7.02,3.4,3.32
CSE,CSE 140 ,"Cheng, Chung Kuan",SP17,392,363,75.3,78.4,6.57,3.49,3.56
CSE,CSE 140 ,"Cheng, Chung Kuan",SP18,320,94,77.25,81.85,7.005,3.585,3.37
CSE,CSE 140 ,"Cheng, Chung Kuan",SP19,365,108,69.9,67.75,8.025,3.33,3.24
CSE,CSE 140 ,"Cheng, Chung Kuan",WI16,387,316,82.5,78.0,6.76,3.51,3.26
CSE,CSE 140 ,"Chin, Bryan W.",FA18,134,123,78.9,86.2,7.1,3.19,3.12
CSE,CSE 140 ,"Chu, Isaac Y",FA07,47,40,100.0,100.0,5.85,3.58,3.03
CSE,CSE 140 ,"Eldon, John",S118,54,16,68.8,81.3,8.38,3.0,3.18
CSE,CSE 140 ,"Eldon, John",S119,61,17,88.2,76.5,7.32,3.35,3.01
CSE,CSE 140 ,"Eldon, John",S219,48,10,87.5,75.0,10.5,3.38,3.09
CSE,CSE 140 ,"Gupta, Rajesh K.",FA13,190,89,76.5,52.9,7.44,3.09,3.1
CSE,CSE 140 ,"Lin, Bill",FA11,159,55,88.9,92.6,5.55,3.28,2.92
CSE,CSE 140 ,"Mercati, Pietro",S216,69,38,100.0,100.0,8.28,3.7,3.72
CSE,CSE 140 ,"Mirza, Diba",S115,99,86,97.7,97.7,8.66,3.62,3.44
CSE,CSE 140 ,"Mirza, Diba",SP14,199,158,90.9,92.9,6.38,3.48,3.43
CSE,CSE 140 ,"Mirza, Diba",SP16,192,127,89.0,98.4,7.05,3.34,2.91
CSE,CSE 140 ,"Mirza, Diba",WI15,285,224,89.45,98.6,6.4,3.255,3.12
CSE,CSE 140 ,"Orailoglu, Alex",FA09,37,35,68.6,60.0,9.13,2.47,2.95
CSE,CSE 140 ,"Orailoglu, Alex",FA14,47,18,64.3,50.0,10.5,2.5,2.75
CSE,CSE 140 ,"Orailoglu, Alex",FA16,43,26,64.0,32.0,12.42,2.52,2.49
CSE,CSE 140 ,"Orailoglu, Alex",FA17,33,11,63.6,45.5,9.95,2.3,2.73
CSE,CSE 140 ,"Orailoglu, Alex",S111,26,14,61.5,30.8,13.36,2.93,2.41
CSE,CSE 140 ,"Orailoglu, Alex",S112,54,17,58.8,17.6,15.68,2.94,2.1
CSE,CSE 140 ,"Orailoglu, Alex",S213,32,4,100.0,50.0,16.5,3.5,2.18
CSE,CSE 140 ,"Orailoglu, Alex",SP11,44,21,71.4,47.6,12.9,2.5,2.71
CSE,CSE 140 ,"Orailoglu, Alex",SP12,46,21,47.6,33.3,9.36,2.29,2.4
CSE,CSE 140 ,"Orailoglu, Alex",SP16,25,11,70.0,40.0,7.7,2.38,2.29
CSE,CSE 140 ,"Orailoglu, Alex",WI08,17,15,80.0,66.7,9.03,2.67,2.94
CSE,CSE 140 ,"Orailoglu, Alex",WI13,28,8,75.0,75.0,9.25,3.0,2.72
CSE,CSE 140 ,"Orailoglu, Alex",WI14,51,21,57.9,31.6,12.17,2.11,2.23
CSE,CSE 140 ,"Orailoglu, Alex",WI19,25,5,20.0,20.0,7.7,2.8,2.68
CSE,CSE 140 ,"Rosing, Tajana Simunic",FA15,337,310,86.25,80.5,8.075,3.13,3.12
CSE,CSE 140 ,"Rosing, Tajana Simunic",SP08,43,31,64.5,22.6,9.66,2.87,2.45
CSE,CSE 140 ,"Rosing, Tajana Simunic",SP10,76,31,80.6,77.4,10.5,3.17,2.23
CSE,CSE 140 ,"Rosing, Tajana Simunic",SP13,146,113,85.8,92.0,7.55,2.97,2.11
CSE,CSE 140 ,"Rosing, Tajana Simunic",SP15,312,267,88.5,89.55,6.695,3.18,2.66
CSE,CSE 140 ,"Rosing, Tajana Simunic",WI09,26,22,100.0,95.5,7.77,3.41,3.1
CSE,CSE 140 ,"Rosing, Tajana Simunic",WI10,51,21,81.0,81.0,9.2,3.43,2.61
CSE,CSE 140 ,"Rosing, Tajana Simunic",WI11,36,16,81.3,68.8,11.43,3.13,2.24
CSE,CSE 140 ,"Rosing, Tajana Simunic",WI12,58,50,82.0,74.0,9.58,2.69,2.51
CSE,CSE 140 ,"Rosing, Tajana Simunic",WI17,200,184,83.05000000000001,84.69999999999999,7.74,3.045,3.13
CSE,CSE 140 ,"Rosing, Tajana Simunic",WI18,141,131,93.1,94.7,7.13,3.5,3.14
CSE,CSE 140 ,"Rosing, Tajana Simunic",WI19,92,86,82.6,94.2,8.38,2.88,2.59
CSE,CSE 140L ,"Cheng, Chung Kuan",FA10,146,61,66.1,74.6,12.27,3.63,3.85
CSE,CSE 140L ,"Cheng, Chung Kuan",SP09,96,35,91.4,85.7,9.76,3.71,3.85
CSE,CSE 140L ,"Chin, Bryan W.",SP19,277,92,36.7,58.35,15.165,3.23,3.51
CSE,CSE 140L ,"Chu, Isaac Y",FA07,46,29,100.0,100.0,4.5,3.92,3.47
CSE,CSE 140L ,"Chu, Isaac Y",S115,95,44,93.0,86.0,7.55,3.75,3.54
CSE,CSE 140L ,"Chu, Isaac Y",SP15,190,89,72.3,95.2,5.13,3.6,3.56
CSE,CSE 140L ,"Chu, Isaac Y",SP16,250,93,85.25,95.19999999999999,4.82,3.66,3.14
CSE,CSE 140L ,"Chu, Isaac Y",SP17,325,148,79.94999999999999,92.6,5.73,3.55,3.49
CSE,CSE 140L ,"Chu, Isaac Y",SP18,173,49,62.5,80.9,5.72,3.61,3.66
CSE,CSE 140L ,"Chu, Isaac Y",WI15,139,62,88.3,86.7,5.76,3.71,3.51
CSE,CSE 140L ,"Chu, Isaac Y",WI16,363,192,81.25,95.2,5.6,3.705,3.59
CSE,CSE 140L ,"Chu, Isaac Y",WI18,148,59,64.2,81.1,3.93,3.62,3.53
CSE,CSE 140L ,"Eldon, John",FA18,154,61,74.1,71.9,7.35,3.8,3.78
CSE,CSE 140L ,"Eldon, John",S119,75,20,88.9,88.9,9.17,3.78,3.53
CSE,CSE 140L ,"Eldon, John",S218,36,11,100.0,100.0,10.68,3.45,3.72
CSE,CSE 140L ,"Eldon, John",S219,48,9,100.0,100.0,9.17,4.0,3.35
CSE,CSE 140L ,"Gayles, Eric S",FA15,353,151,76.7,67.15,4.295,3.66,3.67
CSE,CSE 140L ,"Gayles, Eric S",SP15,183,82,74.7,74.7,5.65,3.78,3.66
CSE,CSE 140L ,"Gayles, Eric S",WI15,142,57,69.8,67.9,8.11,3.55,3.7
CSE,CSE 140L ,"Gupta, Rajesh K.",WI17,195,170,71.7,67.05000000000001,5.865,3.6100000000000003,3.63
CSE,CSE 140L ,"Imani, Mohsen",S217,58,50,96.0,98.0,6.79,3.78,3.54
CSE,CSE 140L ,"Kim, Choon",FA11,148,53,90.6,90.6,7.25,3.94,3.64
CSE,CSE 140L ,"Kim, Choon",FA12,167,54,92.2,88.2,6.54,3.8,3.43
CSE,CSE 140L ,"Kim, Choon",FA13,186,79,81.8,68.8,8.1,3.38,2.91
CSE,CSE 140L ,"Kim, Choon",FA14,180,91,68.6,50.0,7.57,3.4,3.3
CSE,CSE 140L ,"Kim, Choon",SP13,157,69,80.6,50.7,9.15,3.47,3.02
CSE,CSE 140L ,"Kim, Choon",SP14,390,183,71.65,40.599999999999994,8.89,3.145,2.77
CSE,CSE 140L ,"Kim, Choon",WI11,45,21,85.7,85.7,7.64,3.75,3.76
CSE,CSE 140L ,"Kim, Choon",WI12,62,33,81.3,90.6,7.5,3.63,3.38
CSE,CSE 140L ,"Mercati, Pietro",S216,56,31,90.3,100.0,7.34,3.81,3.71
CSE,CSE 140L ,"Orailoglu, Alex",FA08,17,15,80.0,86.7,7.7,3.27,3.33
CSE,CSE 140L ,"Orailoglu, Alex",FA09,37,21,71.4,57.1,9.26,3.0,3.12
CSE,CSE 140L ,"Orailoglu, Alex",FA14,45,12,58.3,33.3,16.5,3.17,2.75
CSE,CSE 140L ,"Orailoglu, Alex",FA16,44,18,81.3,62.5,13.0,3.56,2.53
CSE,CSE 140L ,"Orailoglu, Alex",FA17,24,7,57.1,42.9,10.79,2.14,3.12
CSE,CSE 140L ,"Orailoglu, Alex",S111,24,11,66.7,44.4,14.5,3.2,2.87
CSE,CSE 140L ,"Orailoglu, Alex",S112,39,10,60.0,10.0,18.3,3.0,2.58
CSE,CSE 140L ,"Orailoglu, Alex",SP11,40,17,82.4,58.8,14.38,2.94,2.76
CSE,CSE 140L ,"Orailoglu, Alex",SP12,31,15,64.3,35.7,8.07,3.36,2.68
CSE,CSE 140L ,"Orailoglu, Alex",SP18,35,23,52.2,43.5,13.98,2.96,3.05
CSE,CSE 140L ,"Orailoglu, Alex",WI08,17,14,71.4,57.1,10.07,3.0,3.07
CSE,CSE 140L ,"Orailoglu, Alex",WI13,25,9,66.7,66.7,7.25,3.0,2.76
CSE,CSE 140L ,"Orailoglu, Alex",WI14,43,16,46.7,26.7,15.5,2.47,2.38
CSE,CSE 140L ,"Orailoglu, Alex",WI19,54,23,37.400000000000006,22.0,16.71,2.46,2.79
CSE,CSE 140L ,"Rosing, Tajana Simunic",SP08,38,27,63.0,33.3,13.46,3.04,2.97
CSE,CSE 140L ,"Rosing, Tajana Simunic",SP10,62,33,63.6,69.7,13.95,3.06,2.46
CSE,CSE 140L ,"Rosing, Tajana Simunic",WI09,22,19,89.5,89.5,7.45,3.53,3.03
CSE,CSE 140L ,"Rosing, Tajana Simunic",WI10,43,19,57.9,73.7,13.55,3.68,2.98
CSE,CSE 140L ,"Tsaur, Lih-Feng",SP19,74,24,21.7,45.5,14.5,2.68,3.1
CSE,CSE 141 ,"Esmaeilzadeh, Hadi",WI19,70,67,72.3,73.0,6.71,3.31,3.57
CSE,CSE 141 ,"Garcia, Saturnino",S211,32,23,91.3,100.0,7.46,3.17,2.77
CSE,CSE 141 ,"Liao, Soohyun Nam",S217,45,13,75.0,91.7,8.65,3.08,2.53
CSE,CSE 141 ,"Mars, Jason",WI13,91,39,89.5,92.1,6.06,3.3,2.78
CSE,CSE 141 ,"Mirza, Diba",SP15,140,107,88.8,98.1,6.17,3.09,2.97
CSE,CSE 141 ,"Porter, Leonard Emerson",FA14,199,173,89.15,96.7,7.71,3.175,2.96
CSE,CSE 141 ,"Porter, Leonard Emerson",FA15,346,255,84.3,96.5,7.12,3.12,2.9
CSE,CSE 141 ,"Porter, Leonard Emerson",FA16,271,214,88.3,96.7,6.77,3.36,2.94
CSE,CSE 141 ,"Porter, Leonard Emerson",FA17,197,146,90.65,97.95,6.875,3.42,2.97
CSE,CSE 141 ,"Porter, Leonard Emerson",SP17,261,228,86.25,97.4,6.75,3.19,2.69
CSE,CSE 141 ,"Porter, Leonard Emerson",SP18,175,136,88.1,95.6,7.66,3.13,2.87
CSE,CSE 141 ,"Porter, Leonard Emerson",WI19,143,110,83.6,93.6,7.57,3.25,3.01
CSE,CSE 141 ,"Snavely, Allan Edward",FA11,74,35,97.1,91.4,6.56,3.18,3.6
CSE,CSE 141 ,"Swanson, Steven James",FA09,21,18,100.0,100.0,9.94,3.88,3.21
CSE,CSE 141 ,"Swanson, Steven James",FA18,103,34,79.4,76.5,7.97,3.18,3.23
CSE,CSE 141 ,"Swanson, Steven James",SP09,16,14,100.0,92.3,8.35,3.36,3.18
CSE,CSE 141 ,"Swanson, Steven James",SP13,73,26,100.0,96.2,6.5,3.42,3.38
CSE,CSE 141 ,"Swanson, Steven James",SP14,143,37,71.4,82.9,6.84,2.97,3.19
CSE,CSE 141 ,"Swanson, Steven James",WI08,44,38,59.5,42.9,7.24,3.03,3.06
CSE,CSE 141 ,"Swanson, Steven James",WI11,81,36,85.7,91.4,7.64,3.45,2.64
CSE,CSE 141 ,"Swanson, Steven James",WI12,87,35,80.0,77.1,7.53,3.15,3.12
CSE,CSE 141 ,"Swanson, Steven James",WI15,153,51,83.3,79.2,6.71,3.04,3.13
CSE,CSE 141 ,"Taylor, Michael",FA08,42,28,75.0,85.7,10.43,3.12,3.09
CSE,CSE 141 ,"Taylor, Michael",FA12,56,20,68.4,73.7,13.61,3.37,3.18
CSE,CSE 141 ,"Taylor, Michael",SP08,18,17,93.8,87.5,5.79,3.31,3.09
CSE,CSE 141 ,"Taylor, Michael",SP10,40,20,80.0,100.0,13.6,3.45,3.09
CSE,CSE 141 ,"Taylor, Michael",SP11,65,35,67.6,90.9,13.21,3.29,3.26
CSE,CSE 141 ,"Taylor, Michael",SP12,58,25,76.0,88.0,13.22,2.96,3.08
CSE,CSE 141 ,"Taylor, Michael",SP15,146,47,57.4,57.4,8.68,2.78,3.0
CSE,CSE 141 ,"Taylor, Michael",WI14,130,48,60.9,67.4,6.99,2.73,3.21
CSE,CSE 141 ,"Tseng, Hung-Wei",S116,93,28,92.6,96.3,8.5,3.3,3.37
CSE,CSE 141 ,"Tseng, Hung-Wei",S119,27,6,83.3,83.3,8.5,3.5,3.7
CSE,CSE 141 ,"Tseng, Hung-Wei",S212,57,19,94.7,100.0,10.82,3.32,3.11
CSE,CSE 141 ,"Tseng, Hung-Wei",S214,66,21,81.0,95.2,10.79,3.67,3.35
CSE,CSE 141 ,"Tseng, Hung-Wei",S219,28,16,86.7,100.0,8.63,3.27,3.59
CSE,CSE 141 ,"Tseng, Hung-Wei",SP16,276,182,75.4,89.4,7.47,2.94,3.31
CSE,CSE 141 ,"Tullsen, Dean Michael",FA07,32,23,90.9,81.8,6.76,3.14,2.88
CSE,CSE 141 ,"Tullsen, Dean Michael",FA10,43,19,84.2,84.2,6.5,3.22,2.89
CSE,CSE 141 ,"Tullsen, Dean Michael",FA13,120,36,85.7,88.6,6.84,3.26,2.75
CSE,CSE 141 ,"Tullsen, Dean Michael",SP16,158,58,76.8,69.6,7.54,3.0,2.82
CSE,CSE 141 ,"Tullsen, Dean Michael",SP19,100,53,81.1,84.9,7.54,3.16,3.01
CSE,CSE 141 ,"Tullsen, Dean Michael",WI09,39,32,93.5,93.5,7.0,3.48,2.68
CSE,CSE 141 ,"Tullsen, Dean Michael",WI10,47,27,85.2,96.3,6.43,3.31,2.82
CSE,CSE 141 ,"Tullsen, Dean Michael",WI13,50,24,91.3,87.0,7.46,3.09,2.97
CSE,CSE 141 ,"Tullsen, Dean Michael",WI15,66,17,88.2,94.1,7.56,3.18,2.93
CSE,CSE 141 ,"Tullsen, Dean Michael",WI17,110,31,83.3,73.3,6.02,3.24,2.75
CSE,CSE 141 ,"Yang, Shengqi",WI16,278,130,77.5,75.2,7.19,3.07,3.06
CSE,CSE 141 ,"Zhao, Jishen",WI18,123,113,77.7,80.4,6.83,3.31,3.39
CSE,CSE 141L ,"Eldon, John",FA14,151,78,65.2,85.65,11.49,2.925,3.13
CSE,CSE 141L ,"Eldon, John",FA15,249,85,66.4,88.95,9.92,3.11,3.27
CSE,CSE 141L ,"Eldon, John",FA16,237,114,65.4,91.35,8.155000000000001,3.505,3.32
CSE,CSE 141L ,"Eldon, John",FA17,141,50,63.0,84.25,7.5600000000000005,3.16,3.25
CSE,CSE 141L ,"Eldon, John",FA18,101,24,66.7,91.7,9.2,3.35,3.28
CSE,CSE 141L ,"Eldon, John",SP14,133,31,53.6,78.6,11.39,2.88,3.33
CSE,CSE 141L ,"Eldon, John",SP15,253,71,50.0,90.69999999999999,10.93,3.035,3.41
CSE,CSE 141L ,"Eldon, John",SP16,337,111,72.95,91.3,7.675,3.445,3.36
CSE,CSE 141L ,"Eldon, John",SP17,259,89,61.599999999999994,93.55000000000001,8.225,3.34,3.3
CSE,CSE 141L ,"Eldon, John",SP18,164,46,64.4,86.4,7.23,3.29,3.2
CSE,CSE 141L ,"Eldon, John",SP19,161,32,75.0,87.5,8.5,3.53,3.44
CSE,CSE 141L ,"Eldon, John",WI14,130,47,64.4,87.2,10.295,3.415,3.49
CSE,CSE 141L ,"Eldon, John",WI15,95,29,70.4,88.9,9.24,3.19,3.29
CSE,CSE 141L ,"Eldon, John",WI16,283,108,71.55,92.4,7.890000000000001,3.355,3.41
CSE,CSE 141L ,"Eldon, John",WI17,166,47,70.95,95.6,7.220000000000001,3.495,3.45
CSE,CSE 141L ,"Eldon, John",WI18,137,62,67.2,89.5,6.72,3.62,3.42
CSE,CSE 141L ,"Eldon, John",WI19,192,60,74.4,81.69999999999999,7.365,3.395,3.38
CSE,CSE 141L ,"Garcia, Saturnino",S211,32,20,75.0,90.0,17.5,3.5,3.44
CSE,CSE 141L ,"Mars, Jason",WI13,77,30,72.4,89.7,12.35,3.54,3.46
CSE,CSE 141L ,"Snavely, Allan Edward",FA11,73,25,95.8,100.0,9.62,3.67,3.75
CSE,CSE 141L ,"Swanson, Steven James",FA09,21,15,100.0,100.0,16.1,3.93,3.83
CSE,CSE 141L ,"Swanson, Steven James",SP13,71,22,90.5,100.0,11.45,3.71,3.72
CSE,CSE 141L ,"Swanson, Steven James",WI08,38,23,39.1,30.4,17.46,3.42,3.54
CSE,CSE 141L ,"Swanson, Steven James",WI11,54,24,70.8,87.5,16.42,3.74,3.74
CSE,CSE 141L ,"Swanson, Steven James",WI12,75,24,62.5,75.0,14.0,3.57,3.48
CSE,CSE 141L ,"Taylor, Michael",FA08,39,18,75.0,75.0,15.32,3.41,3.38
CSE,CSE 141L ,"Taylor, Michael",FA12,55,21,72.2,77.8,15.83,3.76,3.58
CSE,CSE 141L ,"Taylor, Michael",SP10,43,22,59.1,95.5,17.14,3.71,3.62
CSE,CSE 141L ,"Taylor, Michael",SP11,64,32,71.0,93.5,15.98,3.58,3.35
CSE,CSE 141L ,"Taylor, Michael",SP12,58,18,72.2,94.4,15.83,3.39,3.24
CSE,CSE 141L ,"Tseng, Hung-Wei",S116,95,23,73.7,94.7,13.17,3.68,3.57
CSE,CSE 141L ,"Tseng, Hung-Wei",S119,28,5,80.0,60.0,11.3,3.6,3.43
CSE,CSE 141L ,"Tseng, Hung-Wei",S212,48,19,89.5,100.0,15.13,3.5,3.62
CSE,CSE 141L ,"Tseng, Hung-Wei",S214,57,12,81.8,100.0,14.7,3.82,3.7
CSE,CSE 141L ,"Tseng, Hung-Wei",S219,35,12,72.7,90.9,12.14,3.27,3.25
CSE,CSE 141L ,"Tullsen, Dean Michael",FA07,22,12,75.0,75.0,12.0,3.17,3.06
CSE,CSE 141L ,"Tullsen, Dean Michael",FA10,37,16,56.3,81.3,12.25,3.33,3.37
CSE,CSE 141L ,"Tullsen, Dean Michael",FA13,90,25,95.8,95.8,11.5,3.63,3.25
CSE,CSE 141L ,"Tullsen, Dean Michael",WI09,44,27,92.3,100.0,10.13,3.67,3.62
CSE,CSE 141L ,"Tullsen, Dean Michael",WI10,40,23,73.9,95.7,10.85,3.59,3.3
CSE,CSE 141L ,"Tullsen, Dean Michael",WI13,30,14,100.0,92.3,13.12,3.92,3.75
CSE,CSE 141L ,"Tullsen, Dean Michael",WI15,73,20,63.2,78.9,12.5,3.33,3.5
CSE,CSE 143 ,"Gupta, Rajesh K.",SP15,20,10,77.8,77.8,6.5,3.11,3.55
CSE,CSE 143 ,"Gupta, Rajesh K.",SP17,54,21,77.8,83.3,8.38,3.0,3.13
CSE,CSE 143 ,"Gupta, Rajesh K.",WI14,35,16,68.8,68.8,7.0,2.94,3.26
CSE,CSE 143 ,"Gupta, Rajesh K.",WI16,31,13,83.3,83.3,7.83,3.08,3.32
CSE,CSE 145 ,"Kastner, Ryan Charles",SP10,26,22,90.9,100.0,12.14,3.77,3.94
CSE,CSE 145 ,"Kastner, Ryan Charles",SP14,22,12,100.0,100.0,12.68,3.82,3.81
CSE,CSE 145 ,"Kastner, Ryan Charles",SP15,24,19,100.0,100.0,13.87,3.68,4.0
CSE,CSE 145 ,"Kastner, Ryan Charles",SP16,28,18,88.2,94.1,10.0,3.82,4.0
